-1.019947097016500742e-01 1.005733690103750355e+00
-3.244600888225708801e-01 1.026500771218536556e+00
-2.233415932438186369e-01 1.324867402618555623e+00
-3.632240335271199050e-01 8.179549278513629229e-01
